NOMMER,VAAR,MOER,GR,YR,SEX,BDAT,WDAT
1021483,1002073,953003,3,102,1,7/4/2002,10/4/2002
1021493,1000723,982493,3,102,1,7/4/2002,10/4/2002
1021502,1001122,1002102,2,102,1,7/5/2002,10/4/2002
1021512,1001052,1000272,2,102,2,7/5/2002,10/4/2002
1021522,1001052,1000272,2,102,2,7/5/2002,10/4/2002
1021532,1001052,991352,2,102,1,7/5/2002,10/4/2002
1021543,990473,962333,3,102,1,7/5/2002,10/4/2002
1021553,990473,982583,3,102,1,7/5/2002,10/4/2002
1021563,990473,982583,3,102,1,7/5/2002,10/4/2002
1021573,990473,983163,3,102,1,7/6/2002,10/4/2002
1021583,990473,983163,3,102,2,7/6/2002,10/4/2002
1021593,1000723,950365,3,102,1,7/6/2002,10/4/2002
1021603,1000723,950365,3,102,2,7/6/2002,10/4/2002
1021613,990473,951335,3,102,1,7/6/2002,10/4/2002
1021623,1000723,990693,3,102,2,7/7/2002,10/4/2002
1021632,992422,982232,2,102,1,7/7/2002,10/4/2002
1021642,992422,982232,2,102,2,7/7/2002,10/4/2002
1021652,1001122,980972,2,102,1,7/8/2002,10/4/2002
1021662,1001122,980972,2,102,1,7/8/2002,10/4/2002
1021672,991902,960272,2,102,2,7/9/2002,10/4/2002
1021683,1002073,950645,3,102,2,7/9/2002,10/4/2002
1021693,1002073,950645,3,102,2,7/9/2002,10/4/2002
1021702,992422,1000952,2,102,1,7/10/2002,10/4/2002
1021713,1000993,970093,3,102,1,7/10/2002,10/4/2002
1021722,1000452,980652,2,102,1,7/11/2002,10/4/2002
1021733,990473,982433,3,102,2,7/12/2002,10/4/2002
1021742,1000632,970762,2,102,1,7/12/2002,10/4/2002
1021752,1001052,951772,2,102,1,7/13/2002,10/4/2002
1021762,1001052,951772,2,102,1,7/13/2002,10/4/2002
1021772,1000452,972362,2,102,1,7/13/2002,10/4/2002
1021782,992422,991752,2,102,2,7/13/2002,10/4/2002
1021793,1000723,990303,3,102,1,7/14/2002,10/4/2002
1021803,1002073,970433,3,102,2,7/14/2002,10/4/2002
1021813,1002073,970433,3,102,1,7/14/2002,10/4/2002
1021822,1001052,980252,2,102,1,7/15/2002,10/4/2002
1021832,1000452,990872,2,102,2,7/15/2002,10/4/2002
1021843,1000993,954454,3,102,1,7/15/2002,10/4/2002
1021853,1002073,1001413,3,102,1,7/16/2002,10/4/2002
1021862,1000632,1000312,2,102,1,7/17/2002,10/4/2002
1021872,1001122,990972,2,102,1,7/17/2002,10/4/2002
1021882,1001122,980792,2,102,1,7/21/2002,10/4/2002
1021892,1001122,980792,2,102,2,7/21/2002,10/4/2002
1021903,1000723,982683,3,102,2,7/28/2002,10/4/2002
1021913,1000723,982683,3,102,1,7/28/2002,10/4/2002
1021922,1000452,961922,2,102,2,8/1/2002,10/4/2002
1021932,1000452,950132,2,102,1,8/2/2002,10/4/2002
1030012,1011722,960682,2,103,2,6/4/2003,10/2/2003
1030022,1011722,960682,2,103,2,6/7/2003,10/2/2003
1030032,1011552,1000672,2,103,2,6/7/2003,10/2/2003
1030042,1011552,1000672,2,103,2,6/7/2003,10/2/2003
1030052,1011552,1010662,2,103,2,6/7/2003,10/2/2003
1030062,1011912,991222,2,103,1,6/8/2003,10/2/2003
1030072,1011552,1000752,2,103,1,6/8/2003,10/2/2003
1030082,1011552,1000752,2,103,2,6/8/2003,10/2/2003
1030092,1001052,990872,2,103,1,6/8/2003,10/2/2003
1030103,1011163,992103,3,103,2,6/8/2003,10/2/2003
1030112,1011552,961742,2,103,2,6/9/2003,10/2/2003
1030122,1011552,961742,2,103,2,6/9/2003,10/2/2003
1030132,1010802,990972,2,103,2,6/9/2003,10/2/2003
1030142,1001052,1001782,2,103,1,6/9/2003,10/2/2003
1030152,1001052,1001782,2,103,1,6/9/2003,10/2/2003
1030164,1011003,991672,4,103,1,6/9/2003,10/2/2003
1030172,1011552,1000212,2,103,1,6/9/2003,10/2/2003
1030184,1011003,960752,4,103,1,6/9/2003,10/2/2003
1030194,1011003,960752,4,103,2,6/9/2003,10/2/2003
1030202,1001052,1012382,2,103,1,6/9/2003,10/2/2003
1030212,1010802,980702,2,103,1,6/9/2003,10/2/2003
1030222,1010802,980702,2,103,1,6/9/2003,10/2/2003
1030232,1001052,1010942,2,103,2,6/10/2003,10/2/2003
1030244,1011863,961522,4,103,1,6/10/2003,10/2/2003
1030254,1011863,961522,4,103,2,6/10/2003,10/2/2003
1030275,1010802,970093,5,103,2,6/10/2003,10/2/2003
1030285,1010802,970093,5,103,1,6/10/2003,10/2/2003
1030292,1011722,971542,2,103,2,6/10/2003,10/2/2003
1030302,1011722,971542,2,103,2,6/10/2003,10/2/2003
1030315,1010222,990693,5,103,1,6/10/2003,10/2/2003
1030325,1001052,961293,5,103,2,6/11/2003,10/2/2003
1030335,1001052,961293,5,103,1,6/11/2003,10/2/2003
1030343,1000723,990503,3,103,2,6/11/2003,10/2/2003
1030352,1011552,960112,2,103,1,6/11/2003,10/2/2003
1030365,1010222,962103,5,103,2,6/11/2003,10/2/2003
1030372,1011722,961732,2,103,2,6/11/2003,10/2/2003
1030382,1010802,990622,2,103,2,6/12/2003,10/2/2003
1030392,1010802,990622,2,103,1,6/12/2003,10/2/2003
1030402,1011722,981732,2,103,1,6/12/2003,10/2/2003
1030412,1011722,981732,2,103,1,6/12/2003,10/2/2003
1030422,1001052,1010712,2,103,2,6/13/2003,10/2/2003
1030432,1001052,1000622,2,103,1,6/13/2003,10/2/2003
1030442,1001052,1000622,2,103,2,6/13/2003,10/2/2003
1030452,1011912,981632,2,103,2,6/13/2003,10/2/2003
1030462,1011912,981632,2,103,1,6/13/2003,10/2/2003
1030472,1010802,1000832,2,103,1,6/14/2003,10/2/2003
1030482,1001052,1011802,2,103,1,6/14/2003,10/2/2003
1030492,1010222,961114,2,103,1,6/14/2003,10/2/2003
1030504,1000723,991832,4,103,1,6/15/2003,10/2/2003
1030514,1000723,991832,4,103,2,6/15/2003,10/2/2003
1030522,1010222,1011732,2,103,2,6/15/2003,10/2/2003
1030532,1010222,1011732,2,103,1,6/15/2003,10/2/2003
1030542,1011912,1010022,2,103,1,6/15/2003,10/2/2003
1030552,1001052,1010252,2,103,2,6/15/2003,10/2/2003
1030562,1010222,1010542,2,103,1,6/15/2003,10/2/2003
1030575,1011552,992253,5,103,1,6/16/2003,10/2/2003
1030583,1000723,1011083,3,103,2,6/16/2003,10/2/2003
1030593,1011003,963464,3,103,2,6/16/2003,10/2/2003
1030602,1010802,1010822,2,103,2,6/16/2003,10/2/2003
1030614,1011863,982342,4,103,1,6/16/2003,10/2/2003
1030623,1011003,960983,3,103,1,6/17/2003,10/2/2003
1030632,1011552,1011302,2,103,2,6/17/2003,10/2/2003
1030642,1011552,991762,2,103,2,6/17/2003,10/2/2003
1030655,1011552,970433,5,103,2,6/17/2003,10/2/2003
1030662,1001052,1012112,2,103,2,6/18/2003,10/2/2003
1030672,1011722,971022,2,103,1,6/18/2003,10/2/2003
1030682,1011722,971022,2,103,2,6/18/2003,10/2/2003
1030692,1010802,961332,2,103,2,6/18/2003,10/2/2003
1030702,1010802,961332,2,103,2,6/18/2003,10/2/2003
1030712,1010802,1011402,2,103,2,6/18/2003,10/2/2003
1030723,1011163,970043,3,103,1,6/18/2003,10/2/2003
1030733,1011163,970043,3,103,1,6/18/2003,10/2/2003
1030742,1011722,1000502,2,103,1,6/18/2003,10/2/2003
1030752,1011722,991842,2,103,2,6/19/2003,10/2/2003
1030762,1010222,962012,2,103,2,6/19/2003,10/2/2003
1030772,1010222,962012,2,103,2,6/19/2003,10/2/2003
1030782,1011912,1010902,2,103,2,6/19/2003,10/2/2003
1030792,1011552,1002102,2,103,1,6/19/2003,10/2/2003
1030802,1011552,1002102,2,103,1,6/19/2003,10/2/2003
1030814,1011003,980732,4,103,2,6/19/2003,10/2/2003
1030825,1010222,982173,5,103,2,6/20/2003,10/2/2003
1030833,1011003,964351,3,103,2,6/20/2003,10/2/2003
1030842,1011552,1011462,2,103,1,6/20/2003,10/2/2003
1030855,1010222,982493,5,103,1,6/20/2003,10/2/2003
1030865,1010222,982493,5,103,1,6/20/2003,10/2/2003
1030874,1011003,992692,4,103,1,6/20/2003,10/2/2003
1030884,1011003,992692,4,103,2,6/20/2003,10/2/2003
1030892,1011722,990232,2,103,1,6/20/2003,10/2/2003
1030902,1011722,990232,2,103,2,6/20/2003,10/2/2003
1030912,1011912,980542,2,103,2,6/20/2003,10/2/2003
1030922,1011912,980542,2,103,2,6/20/2003,10/2/2003
1030932,1001052,1010522,2,103,1,6/20/2003,10/2/2003
1030945,1011912,990303,5,103,2,6/21/2003,10/2/2003
1030953,1011003,960224,3,103,2,6/21/2003,10/2/2003
1030962,1011722,970012,2,103,1,6/21/2003,10/2/2003
1030972,1011722,970012,2,103,1,6/21/2003,10/2/2003
1030985,1010222,990663,5,103,2,6/21/2003,10/2/2003
1030993,1011003,1011243,3,103,1,6/21/2003,10/2/2003
1031003,1011163,960354,3,103,1,6/21/2003,10/2/2003
1031012,1001052,950132,2,103,2,6/21/2003,10/2/2003
1031023,1011863,962544,3,103,1,6/21/2003,10/2/2003
1031033,1011863,962544,3,103,2,6/21/2003,10/2/2003
1031043,1011003,971783,3,103,2,6/21/2003,10/2/2003
1031053,1011003,971783,3,103,2,6/21/2003,10/2/2003
1031062,1011912,980252,2,103,2,6/21/2003,10/2/2003
1031072,1011912,980252,2,103,1,6/21/2003,10/2/2003
1031082,1011722,1002092,2,103,2,6/22/2003,10/2/2003
1031092,1011552,964301,2,103,2,6/22/2003,10/2/2003
1031102,1001052,960201,2,103,2,6/22/2003,10/2/2003
1031112,1001052,960201,2,103,2,6/22/2003,10/2/2003
1031123,1011003,992123,3,103,2,6/22/2003,10/2/2003
1031133,1011163,971163,3,103,1,6/22/2003,10/2/2003
1031142,1010802,980372,2,103,2,6/22/2003,10/2/2003
1031152,1010802,980372,2,103,2,6/22/2003,10/2/2003
1031162,1010222,1000982,2,103,2,6/22/2003,10/2/2003
1031175,1011722,970653,5,103,1,6/22/2003,10/2/2003
1031182,1010222,1011952,2,103,1,6/22/2003,10/2/2003
1031192,1011722,960492,2,103,1,6/23/2003,10/2/2003
1031202,1011722,960492,2,103,1,6/23/2003,10/2/2003
1031213,1011003,982583,3,103,1,6/23/2003,10/2/2003
1031225,1011552,991483,5,103,2,6/23/2003,10/2/2003
1031233,1011163,982693,3,103,2,6/23/2003,10/2/2003
1031242,1010222,960272,2,103,1,6/23/2003,10/2/2003
1031252,1010222,960272,2,103,2,6/23/2003,10/2/2003
1031262,1010222,960272,2,103,1,6/23/2003,10/2/2003
1031274,1000723,992482,4,103,1,6/23/2003,10/2/2003
1031284,1000723,992482,4,103,1,6/23/2003,10/2/2003
1031292,1001052,1000582,2,103,1,6/23/2003,10/2/2003
1031302,1011552,1010382,2,103,2,6/23/2003,10/2/2003
1031313,1000723,1011333,3,103,2,6/23/2003,10/2/2003
1031322,1011722,1010062,2,103,1,6/23/2003,10/2/2003
1031332,1011552,1000402,2,103,1,6/23/2003,10/2/2003
1031345,1010222,1010453,5,103,2,6/23/2003,10/2/2003
1031352,1001052,961722,2,103,2,6/23/2003,10/2/2003
1031362,1011552,1010682,2,103,2,6/23/2003,10/2/2003
1031373,1011163,962855,3,103,2,6/23/2003,10/2/2003
1031383,1011863,1010193,3,103,1,6/24/2003,10/2/2003
1031392,1010222,1011342,2,103,1,6/24/2003,10/2/2003
1031404,1011003,971532,4,103,1,6/24/2003,10/2/2003
1031415,1011722,1011423,5,103,1,6/24/2003,10/2/2003
1031425,1011722,1011423,5,103,2,6/24/2003,10/2/2003
1031432,1011722,964444,2,103,1,6/24/2003,10/2/2003
1031442,1011722,964444,2,103,1,6/24/2003,10/2/2003
1031454,1011163,992202,4,103,1,6/24/2003,10/2/2003
1031462,1001052,1011362,2,103,2,6/24/2003,10/2/2003
1031473,1000723,991553,3,103,1,6/25/2003,10/2/2003
1031483,1000723,991553,3,103,1,6/25/2003,10/2/2003
1031494,1000723,1001582,4,103,2,6/25/2003,10/2/2003
1031504,1000723,1001582,4,103,1,6/25/2003,10/2/2003
1031512,1011912,1012162,2,103,2,6/25/2003,10/2/2003
1031524,1011163,970772,4,103,1,6/25/2003,10/2/2003
1031534,1011163,970772,4,103,1,6/25/2003,10/2/2003
1031542,1010222,1000252,2,103,1,6/25/2003,10/2/2003
1031555,1001052,1011193,5,103,1,6/26/2003,10/2/2003
1031565,1001052,1011193,5,103,1,6/26/2003,10/2/2003
1031574,1011163,960812,4,103,1,6/26/2003,10/2/2003
1031585,1001052,991943,5,103,1,6/26/2003,10/2/2003
1031595,1001052,991943,5,103,2,6/26/2003,10/2/2003
1031602,1011912,1011672,2,103,1,6/26/2003,10/2/2003
1031613,1011863,991303,3,103,1,6/26/2003,10/2/2003
1031622,1011552,1010332,2,103,2,6/27/2003,10/2/2003
1031632,1011552,961382,2,103,2,6/27/2003,10/2/2003
1031642,1011552,961382,2,103,1,6/27/2003,10/2/2003
1031655,1010802,1011313,5,103,2,6/27/2003,10/2/2003
1031664,1011863,991752,4,103,2,6/27/2003,10/2/2003
1031672,1001052,1011922,2,103,2,6/27/2003,10/2/2003
1031683,1000723,982573,3,103,2,6/27/2003,10/2/2003
1031693,1000723,960815,3,103,2,6/27/2003,10/2/2003
1031702,1011722,1010872,2,103,2,6/27/2003,10/2/2003
1031712,1011722,1010872,2,103,2,6/27/2003,10/2/2003
1031723,1000723,964624,3,103,2,6/28/2003,10/2/2003
1031734,1011163,991622,4,103,2,6/28/2003,10/2/2003
1031742,1010802,1010042,2,103,2,6/28/2003,10/2/2003
1031752,1011912,1000272,2,103,2,6/28/2003,10/2/2003
1031762,1011912,1000272,2,103,1,6/28/2003,10/2/2003
1031775,1011722,982683,5,103,2,6/28/2003,10/2/2003
1031782,1011912,990142,2,103,1,6/29/2003,10/2/2003
1031792,1011912,990142,2,103,2,6/29/2003,10/2/2003
1031802,1010802,962915,2,103,2,6/29/2003,10/2/2003
1031813,1000723,1000883,3,103,1,6/29/2003,10/2/2003
1031823,1000723,1000883,3,103,2,6/29/2003,10/2/2003
1031832,1011722,1001422,2,103,2,6/29/2003,10/2/2003
1031842,1011722,1001422,2,103,1,6/29/2003,10/2/2003
1031852,1010222,1011042,2,103,1,6/30/2003,10/2/2003
1031862,1011552,972312,2,103,1,6/30/2003,10/2/2003
1031872,1011552,972312,2,103,2,6/30/2003,10/2/2003
1031883,1011003,981373,3,103,1,6/30/2003,10/2/2003
1031894,1000723,970722,4,103,1,7/1/2003,10/2/2003
1031904,1000723,970722,4,103,2,7/1/2003,10/2/2003
1031912,1001052,1011472,2,103,2,7/4/2003,10/2/2003
1031922,1011912,990552,2,103,1,7/4/2003,10/2/2003
1031932,1011912,990552,2,103,2,7/4/2003,10/2/2003
1031942,1001052,1011482,2,103,2,7/4/2003,10/2/2003
1031954,1011163,980972,4,103,1,7/6/2003,10/2/2003
1031964,1011163,980972,4,103,1,7/6/2003,10/2/2003
1031972,1011912,991352,2,103,2,7/7/2003,10/2/2003
1031983,1000723,960035,3,103,2,7/8/2003,10/2/2003
1031993,1011163,961564,3,103,2,7/8/2003,10/2/2003
1032003,1011163,961564,3,103,1,7/8/2003,10/2/2003
1032012,1010222,1011292,2,103,1,7/9/2003,10/2/2003
1032022,1010802,1010052,2,103,2,7/9/2003,10/2/2003
1032032,1011912,1010102,2,103,2,7/10/2003,10/2/2003
1032042,1010802,1011132,2,103,1,7/10/2003,10/2/2003
1032052,1010802,1011202,2,103,1,7/10/2003,10/2/2003
1032062,1011722,1011222,2,103,1,7/12/2003,10/2/2003
1032072,1010222,1010092,2,103,1,7/13/2003,10/2/2003
1032084,1011863,961192,4,103,1,7/13/2003,10/2/2003
1032094,1011863,961192,4,103,2,7/13/2003,10/2/2003
1032102,1010222,1001722,2,103,1,7/16/2003,10/2/2003
1032112,1010222,1001722,2,103,2,7/16/2003,10/2/2003
1032122,1011552,1010632,2,103,1,7/16/2003,10/2/2003
1032135,1011722,1001263,5,103,1,7/18/2003,10/2/2003
1032142,1011722,972302,2,103,2,7/18/2003,10/2/2003
1032153,1000723,970493,3,103,1,7/27/2003,10/2/2003
1040014,1011003,991762,4,104,1,6/9/2004,10/1/2004
1040024,1011003,991762,4,104,2,6/9/2004,10/1/2004
1040032,1010222,1020292,2,104,1,6/10/2004,10/1/2004
1040042,1020572,1010332,2,104,2,6/10/2004,10/1/2004
1040052,1020572,1010332,2,104,2,6/10/2004,10/1/2004
1040062,1020572,991842,2,104,1,6/10/2004,10/1/2004
1040075,1011722,970093,5,104,2,6/11/2004,10/1/2004
1040085,1021292,1010453,5,104,2,6/11/2004,10/1/2004
1040092,1010222,1010842,2,104,1,6/12/2004,10/1/2004
1040102,1020182,1011922,2,104,2,6/12/2004,10/1/2004
1040115,1011722,1001413,5,104,2,6/12/2004,10/1/2004
1040125,1011722,1001413,5,104,2,6/12/2004,10/1/2004
1040132,1011912,991222,2,104,1,6/12/2004,10/1/2004
1040142,1011912,991222,2,104,2,6/12/2004,10/1/2004
1040155,1011722,982573,5,104,2,6/12/2004,10/1/2004
1040165,1010222,992103,5,104,2,6/12/2004,10/1/2004
1040172,1010222,990872,2,104,1,6/12/2004,10/1/2004
1040182,1010222,990872,2,104,2,6/12/2004,10/1/2004
1040195,1021292,990663,5,104,2,6/13/2004,10/1/2004
1040202,1020572,1021892,2,104,1,6/13/2004,10/1/2004
1040212,1010222,1010522,2,104,1,6/13/2004,10/1/2004
1040222,1021292,992692,2,104,2,6/14/2004,10/1/2004
1040232,1021292,992692,2,104,1,6/14/2004,10/1/2004
1040242,1021292,992692,2,104,2,6/14/2004,10/1/2004
1040252,1010222,1011952,2,104,2,6/14/2004,10/1/2004
1040264,1021263,1000982,4,104,2,6/14/2004,10/1/2004
1040272,1021292,1011472,2,104,2,6/15/2004,10/1/2004
1040282,1020182,1000752,2,104,1,6/15/2004,10/1/2004
1040292,1020182,1000752,2,104,2,6/15/2004,10/1/2004
1040303,1021793,982173,3,104,2,6/15/2004,10/1/2004
1040315,1011722,991273,5,104,2,6/15/2004,10/1/2004
1040322,1011722,1010902,2,104,2,6/15/2004,10/1/2004
1040332,1011912,990142,2,104,2,6/16/2004,10/1/2004
1040342,1011912,990142,2,104,2,6/16/2004,10/1/2004
1040354,1011163,980252,4,104,2,6/17/2004,10/1/2004
1040364,1011163,980252,4,104,2,6/17/2004,10/1/2004
1040373,1021793,970433,3,104,1,6/17/2004,10/1/2004
1040384,1021263,990082,4,104,1,6/17/2004,10/1/2004
1040394,1021263,990082,4,104,1,6/17/2004,10/1/2004
1040402,1020182,991672,2,104,1,6/17/2004,10/1/2004
1040412,1020182,991672,2,104,2,6/17/2004,10/1/2004
1040422,1020572,1011302,2,104,2,6/18/2004,10/1/2004
1040434,1011163,1001702,4,104,1,6/18/2004,10/1/2004
1040444,1011163,1001702,4,104,2,6/18/2004,10/1/2004
1040455,1011912,992123,5,104,1,6/18/2004,10/1/2004
1040462,1011722,1011402,2,104,2,6/18/2004,10/1/2004
1040474,1011163,1010542,4,104,1,6/18/2004,10/1/2004
1040482,1021292,1000832,2,104,1,6/19/2004,10/1/2004
1040492,1021292,1000832,2,104,1,6/19/2004,10/1/2004
1040502,1020182,1011362,2,104,2,6/19/2004,10/1/2004
1040512,1020182,1011362,2,104,2,6/19/2004,10/1/2004
1040522,1011912,1012112,2,104,2,6/19/2004,10/1/2004
1040532,1020182,1020212,2,104,2,6/19/2004,10/1/2004
1040542,1020572,1021512,2,104,1,6/19/2004,10/1/2004
1040552,1011912,1010712,2,104,2,6/19/2004,10/1/2004
1040562,1011912,1010712,2,104,2,6/19/2004,10/1/2004
1040572,1011722,1020482,2,104,1,6/19/2004,10/1/2004
1040582,1011912,1011802,2,104,2,6/19/2004,10/1/2004
1040592,1020572,1010632,2,104,2,6/19/2004,10/1/2004
1040602,1021292,1011492,2,104,1,6/20/2004,10/1/2004
1040612,1021292,1011492,2,104,1,6/20/2004,10/1/2004
1040622,1020182,1020282,2,104,1,6/20/2004,10/1/2004
1040632,1011912,983022,2,104,2,6/21/2004,10/1/2004
1040642,1011912,983022,2,104,1,6/21/2004,10/1/2004
1040655,1010222,990123,5,104,1,6/21/2004,10/1/2004
1040665,1010222,990123,5,104,2,6/21/2004,10/1/2004
1040672,1020572,1000312,2,104,1,6/21/2004,10/1/2004
1040682,1020572,1000312,2,104,1,6/21/2004,10/1/2004
1040692,1020182,1000622,2,104,2,6/21/2004,10/1/2004
1040702,1020572,1001722,2,104,1,6/21/2004,10/1/2004
1040712,1020572,1001722,2,104,2,6/21/2004,10/1/2004
1040722,1011722,1010682,2,104,1,6/21/2004,10/1/2004
1040732,1011722,1010682,2,104,2,6/21/2004,10/1/2004
1040743,1021263,1011333,3,104,2,6/22/2004,10/1/2004
1040753,1021263,1011333,3,104,2,6/22/2004,10/1/2004
1040762,1020572,981732,2,104,1,6/22/2004,10/1/2004
1040773,1011163,991483,3,104,2,6/22/2004,10/1/2004
1040783,1011163,991483,3,104,1,6/22/2004,10/1/2004
1040795,1020182,990503,5,104,1,6/22/2004,10/1/2004
1040805,1020182,990503,5,104,2,6/22/2004,10/1/2004
1040812,1021292,990092,2,104,1,6/22/2004,10/1/2004
1040822,1021292,990092,2,104,2,6/22/2004,10/1/2004
1040832,1021292,1010632,2,104,1,6/22/2004,10/1/2004
1040844,1021263,1002092,4,104,1,6/23/2004,10/1/2004
1040852,1011722,1002102,2,104,1,6/23/2004,10/1/2004
1040862,1011722,1002102,2,104,2,6/23/2004,10/1/2004
1040872,1011722,990622,2,104,2,6/23/2004,10/1/2004
1040882,1011722,990622,2,104,2,6/23/2004,10/1/2004
1040894,1011163,1000952,4,104,2,6/23/2004,10/1/2004
1040904,1011163,1000952,4,104,1,6/23/2004,10/1/2004
1040914,1011163,982942,4,104,1,6/23/2004,10/1/2004
1040924,1011163,1000212,4,104,1,6/23/2004,10/1/2004
1040934,1011163,1000212,4,104,1,6/23/2004,10/1/2004
1040945,1011912,1000883,5,104,1,6/23/2004,10/1/2004
1040955,1011912,1000883,5,104,1,6/23/2004,10/1/2004
1040965,1021292,992253,5,104,2,6/23/2004,10/1/2004
1040975,1010222,970043,5,104,1,6/23/2004,10/1/2004
1040985,1010222,970043,5,104,2,6/23/2004,10/1/2004
1040993,1021793,1002303,3,104,1,6/23/2004,10/1/2004
1041004,1011163,991752,4,104,1,6/23/2004,10/1/2004
1041012,1020572,1000252,2,104,1,6/23/2004,10/1/2004
1041022,1020572,1000252,2,104,2,6/23/2004,10/1/2004
1041032,1011912,1010102,2,104,2,6/24/2004,10/1/2004
1041045,1010222,982493,5,104,1,6/24/2004,10/1/2004
1041052,1010222,1021832,2,104,1,6/24/2004,10/1/2004
1041065,1020182,991303,5,104,2,6/24/2004,10/1/2004
1041072,1020182,980702,2,104,1,6/24/2004,10/1/2004
1041082,1020182,980702,2,104,2,6/24/2004,10/1/2004
1041092,1011912,1011292,2,104,2,6/24/2004,10/1/2004
1041102,1020572,1011132,2,104,2,6/24/2004,10/1/2004
1041112,1020572,1011132,2,104,1,6/24/2004,10/1/2004
1041122,1011912,1000272,2,104,2,6/25/2004,10/1/2004
1041132,1011912,1000272,2,104,1,6/25/2004,10/1/2004
1041144,1011163,980732,4,104,1,6/25/2004,10/1/2004
1041152,1010222,1010402,2,104,2,6/26/2004,10/1/2004
1041162,1010222,1010402,2,104,2,6/26/2004,10/1/2004
1041173,1021263,1011423,3,104,1,6/27/2004,10/1/2004
1041183,1021263,1011423,3,104,2,6/27/2004,10/1/2004
1041192,1011912,1020962,2,104,1,6/27/2004,10/1/2004
1041202,1011722,980372,2,104,1,6/27/2004,10/1/2004
1041212,1011722,1010052,2,104,1,6/27/2004,10/1/2004
1041222,1011722,1010052,2,104,1,6/27/2004,10/1/2004
1041235,1020572,982693,5,104,2,6/27/2004,10/1/2004
1041242,1021292,1000402,2,104,1,6/27/2004,10/1/2004
1041252,1021292,1000402,2,104,2,6/27/2004,10/1/2004
1041264,1021263,1000582,4,104,2,6/27/2004,10/1/2004
1041273,1021263,971783,3,104,1,6/28/2004,10/1/2004
1041283,1021263,971783,3,104,1,6/28/2004,10/1/2004
1041294,1021793,971532,4,104,1,6/28/2004,10/1/2004
1041304,1021793,971532,4,104,2,6/28/2004,10/1/2004
1041312,1010222,1011342,2,104,2,6/28/2004,10/1/2004
1041322,1020572,990552,2,104,1,6/28/2004,10/1/2004
1041332,1020572,990552,2,104,2,6/28/2004,10/1/2004
1041342,1020572,1010042,2,104,2,6/28/2004,10/1/2004
1041352,1020182,1011042,2,104,1,6/28/2004,10/1/2004
1041365,1011912,1002423,5,104,1,6/28/2004,10/1/2004
1041375,1011912,1002423,5,104,2,6/28/2004,10/1/2004
1041382,1010222,1020062,2,104,1,6/28/2004,10/1/2004
1041395,1020182,982683,5,104,1,6/28/2004,10/1/2004
1041402,1020182,970022,2,104,1,6/28/2004,10/1/2004
1041412,1020182,970022,2,104,1,6/28/2004,10/1/2004
1041422,1020182,1010382,2,104,1,6/28/2004,10/1/2004
1041432,1020182,1010382,2,104,2,6/28/2004,10/1/2004
1041445,1011912,981373,5,104,2,6/29/2004,10/1/2004
1041452,1020182,1011732,2,104,1,6/29/2004,10/1/2004
1041462,1020182,1011732,2,104,1,6/29/2004,10/1/2004
1041473,1011163,970653,3,104,1,6/29/2004,10/1/2004
1041483,1011163,970653,3,104,2,6/29/2004,10/1/2004
1041492,1020182,1020552,2,104,1,6/29/2004,10/1/2004
1041502,1020182,1011202,2,104,1,6/30/2004,10/1/2004
1041512,1011912,1001422,2,104,1,7/1/2004,10/1/2004
1041522,1011912,1001422,2,104,1,7/1/2004,10/1/2004
1041532,1011912,1020222,2,104,2,7/1/2004,10/1/2004
1041542,1010222,1010942,2,104,1,7/1/2004,10/1/2004
1041553,1021263,991943,3,104,1,7/1/2004,10/1/2004
1041565,1021292,970493,5,104,2,7/2/2004,10/1/2004
1041575,1021292,991553,5,104,1,7/2/2004,10/1/2004
1041585,1021292,991553,5,104,2,7/2/2004,10/1/2004
1041592,1020572,1020862,2,104,2,7/2/2004,10/1/2004
1041602,1020572,1010822,2,104,1,7/3/2004,10/1/2004
1041612,1011722,1020902,2,104,2,7/3/2004,10/1/2004
1041622,1021292,1021452,2,104,1,6/28/2004,10/1/2004
1041632,1021292,1021452,2,104,2,7/3/2004,10/1/2004
1041642,1020572,1021042,2,104,1,7/4/2004,10/1/2004
1041652,1020572,1021042,2,104,2,7/4/2004,10/1/2004
1041662,1021292,1020852,2,104,2,7/5/2004,10/1/2004
1041675,1021292,1011083,5,104,2,7/6/2004,10/1/2004
1041682,1010222,1021222,2,104,1,7/6/2004,10/1/2004
1041692,1010222,1021222,2,104,1,7/6/2004,10/1/2004
1041702,1021292,1010062,2,104,2,7/7/2004,10/1/2004
